index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime
1245,38,technician,married,secondary,no,0,no,no,unknown,7,may,55,1,-1,0,unknown,no,2024-05-01
1257,29,blue-collar,married,secondary,no,313,yes,yes,unknown,7,may,144,1,-1,0,unknown,no,2024-05-01
1261,49,services,married,secondary,no,1377,yes,no,unknown,7,may,1101,1,-1,0,unknown,no,2024-05-01
1262,33,technician,single,secondary,no,56,no,no,unknown,7,may,236,2,-1,0,unknown,no,2024-05-01
1264,47,admin.,married,unknown,no,0,yes,no,cellular,21,nov,85,1,198,1,failure,no,2024-11-01
1267,44,services,married,primary,no,-79,yes,no,unknown,7,may,179,2,-1,0,unknown,no,2024-05-01
1270,40,blue-collar,married,unknown,no,-4,yes,no,unknown,7,may,311,1,-1,0,unknown,no,2024-05-01
1274,35,blue-collar,married,primary,no,624,yes,no,unknown,7,may,163,1,-1,0,unknown,no,2024-05-01
1275,34,technician,divorced,secondary,no,1107,yes,yes,unknown,7,may,345,1,-1,0,unknown,no,2024-05-01
1280,37,blue-collar,divorced,primary,no,139,yes,no,unknown,7,may,71,1,-1,0,unknown,no,2024-05-01
1281,39,admin.,married,secondary,no,367,yes,no,unknown,7,may,106,1,-1,0,unknown,no,2024-05-01
1292,31,blue-collar,married,primary,no,19,yes,no,unknown,7,may,241,2,-1,0,unknown,no,2024-05-01
1297,39,blue-collar,married,primary,no,867,yes,no,unknown,7,may,481,1,-1,0,unknown,no,2024-05-01
1301,29,blue-collar,single,primary,no,365,yes,yes,cellular,5,feb,72,1,274,2,failure,no,2024-02-01
1302,60,blue-collar,divorced,secondary,no,1310,no,no,unknown,7,may,152,2,-1,0,unknown,no,2024-05-01
1306,48,admin.,married,secondary,no,359,yes,no,unknown,7,may,374,1,-1,0,unknown,no,2024-05-01
1308,40,blue-collar,married,secondary,no,4,yes,yes,unknown,7,may,263,1,-1,0,unknown,no,2024-05-01
1314,52,technician,single,secondary,no,-181,yes,no,unknown,7,may,94,2,-1,0,unknown,no,2024-05-01
1320,46,blue-collar,married,primary,no,323,yes,no,unknown,7,may,108,6,-1,0,unknown,no,2024-05-01
1321,44,blue-collar,married,primary,no,-171,yes,no,unknown,7,may,441,2,-1,0,unknown,no,2024-05-01
1326,58,technician,married,secondary,no,786,yes,no,unknown,7,may,165,3,-1,0,unknown,no,2024-05-01
1336,42,management,married,secondary,no,0,no,no,cellular,30,jul,458,3,-1,0,unknown,no,2024-07-01
1345,56,management,married,primary,no,-24,yes,no,unknown,7,may,305,3,-1,0,unknown,no,2024-05-01
1350,31,blue-collar,married,primary,no,251,yes,no,unknown,7,may,212,2,-1,0,unknown,no,2024-05-01
1353,44,blue-collar,single,unknown,no,2167,yes,no,unknown,7,may,1273,1,-1,0,unknown,no,2024-05-01
1355,51,technician,married,secondary,no,221,yes,no,unknown,7,may,139,3,-1,0,unknown,no,2024-05-01
1363,59,housemaid,divorced,unknown,no,873,yes,no,unknown,7,may,152,3,-1,0,unknown,no,2024-05-01
1370,52,technician,married,unknown,no,133,yes,no,unknown,7,may,253,8,-1,0,unknown,no,2024-05-01
1372,43,admin.,married,tertiary,no,1924,yes,no,unknown,7,may,244,7,-1,0,unknown,no,2024-05-01
1374,43,blue-collar,married,primary,no,487,yes,no,unknown,7,may,548,2,-1,0,unknown,no,2024-05-01
1377,40,admin.,single,secondary,no,-227,yes,no,unknown,7,may,161,3,-1,0,unknown,no,2024-05-01
1384,50,blue-collar,divorced,primary,no,149,yes,no,unknown,7,may,74,1,-1,0,unknown,no,2024-05-01
1405,36,technician,divorced,secondary,no,141,yes,no,unknown,19,may,165,5,-1,0,unknown,no,2024-05-01
1409,34,services,divorced,secondary,no,78,yes,no,unknown,7,may,35,3,-1,0,unknown,no,2024-05-01
1412,36,services,single,secondary,no,248,yes,no,unknown,7,may,90,2,-1,0,unknown,no,2024-05-01
1415,44,admin.,single,secondary,no,-30,yes,no,unknown,7,may,404,5,-1,0,unknown,no,2024-05-01
1419,44,technician,married,secondary,no,-97,yes,no,unknown,7,may,408,3,-1,0,unknown,no,2024-05-01
1422,54,technician,divorced,secondary,no,1904,yes,yes,unknown,7,may,280,3,-1,0,unknown,no,2024-05-01
1426,31,blue-collar,married,tertiary,no,2827,yes,no,unknown,8,may,238,3,-1,0,unknown,no,2024-05-01
1431,50,blue-collar,married,primary,no,362,yes,no,unknown,8,may,201,2,-1,0,unknown,no,2024-05-01
1432,31,self-employed,single,tertiary,no,120,yes,no,unknown,8,may,239,2,-1,0,unknown,no,2024-05-01
1434,30,services,married,secondary,no,442,yes,no,unknown,8,may,137,2,-1,0,unknown,no,2024-05-01
1437,30,admin.,divorced,secondary,no,1,yes,no,unknown,8,may,175,5,-1,0,unknown,no,2024-05-01
1457,57,retired,married,primary,no,207,yes,no,unknown,8,may,193,1,-1,0,unknown,no,2024-05-01
1458,36,blue-collar,married,secondary,no,-206,yes,no,unknown,8,may,177,2,-1,0,unknown,no,2024-05-01
1459,56,management,divorced,tertiary,no,177,yes,no,unknown,8,may,1040,1,-1,0,unknown,no,2024-05-01
1462,33,blue-collar,married,primary,no,-81,yes,no,unknown,8,may,267,1,-1,0,unknown,no,2024-05-01
1468,28,housemaid,divorced,primary,no,1,yes,no,unknown,8,may,923,1,-1,0,unknown,no,2024-05-01
1469,43,blue-collar,married,secondary,yes,-7,no,no,unknown,8,may,70,1,-1,0,unknown,no,2024-05-01
1482,36,blue-collar,single,primary,no,49,yes,no,unknown,8,may,405,1,-1,0,unknown,no,2024-05-01
1486,30,admin.,single,secondary,no,387,yes,no,unknown,8,may,75,1,-1,0,unknown,no,2024-05-01
1490,36,services,single,tertiary,no,72,yes,no,unknown,8,may,80,1,-1,0,unknown,no,2024-05-01
1495,27,student,single,secondary,no,81,yes,no,unknown,8,may,238,1,-1,0,unknown,no,2024-05-01
1507,34,entrepreneur,married,tertiary,no,10350,yes,no,unknown,8,may,187,3,-1,0,unknown,no,2024-05-01
1509,24,services,married,secondary,no,620,yes,no,unknown,8,may,144,1,-1,0,unknown,no,2024-05-01
1511,34,blue-collar,single,primary,no,0,yes,no,unknown,8,may,323,1,-1,0,unknown,no,2024-05-01
1513,42,blue-collar,single,primary,no,134,yes,yes,unknown,8,may,82,1,-1,0,unknown,no,2024-05-01
1520,41,management,married,tertiary,no,1773,no,no,unknown,8,may,106,1,-1,0,unknown,no,2024-05-01
1521,50,blue-collar,married,primary,no,40,yes,no,unknown,8,may,152,1,-1,0,unknown,no,2024-05-01
1523,43,blue-collar,married,secondary,no,0,yes,no,unknown,8,may,187,1,-1,0,unknown,no,2024-05-01
1526,34,management,married,tertiary,no,0,yes,no,unknown,8,may,214,2,-1,0,unknown,no,2024-05-01
1532,34,management,married,tertiary,no,0,yes,no,cellular,30,apr,300,1,86,1,success,yes,2024-04-01
1541,33,blue-collar,married,primary,yes,-744,yes,no,unknown,8,may,206,1,-1,0,unknown,no,2024-05-01
1542,60,retired,married,primary,no,-2,yes,no,unknown,8,may,75,1,-1,0,unknown,no,2024-05-01
1547,34,blue-collar,married,secondary,no,80,yes,yes,unknown,8,may,494,1,-1,0,unknown,no,2024-05-01
1550,40,blue-collar,single,secondary,no,1,yes,no,unknown,8,may,190,1,-1,0,unknown,no,2024-05-01
1553,26,blue-collar,married,secondary,no,2770,yes,no,unknown,8,may,141,1,-1,0,unknown,no,2024-05-01
1558,36,entrepreneur,married,unknown,no,298,yes,no,unknown,8,may,215,1,-1,0,unknown,no,2024-05-01
1563,39,blue-collar,married,primary,no,481,yes,no,unknown,8,may,204,1,-1,0,unknown,no,2024-05-01
1564,39,blue-collar,married,primary,no,481,yes,no,unknown,29,may,376,1,-1,0,unknown,no,2024-05-01
1565,38,management,married,tertiary,no,66,yes,no,unknown,8,may,124,1,-1,0,unknown,no,2024-05-01
1573,26,blue-collar,single,secondary,no,-29,yes,no,unknown,8,may,196,1,-1,0,unknown,no,2024-05-01
1575,33,admin.,single,secondary,no,303,no,no,unknown,8,may,149,1,-1,0,unknown,no,2024-05-01
1577,41,unknown,single,primary,no,2398,yes,no,unknown,8,may,287,2,-1,0,unknown,no,2024-05-01
1579,36,technician,single,secondary,no,1832,yes,no,unknown,8,may,154,1,-1,0,unknown,no,2024-05-01
1592,49,housemaid,married,secondary,no,7317,yes,no,unknown,8,may,140,1,-1,0,unknown,no,2024-05-01
1615,44,blue-collar,married,secondary,yes,-617,yes,no,unknown,8,may,172,1,-1,0,unknown,no,2024-05-01
1618,32,admin.,married,secondary,no,514,yes,no,unknown,8,may,459,1,-1,0,unknown,no,2024-05-01
1623,51,admin.,divorced,secondary,no,340,yes,no,unknown,8,may,186,1,-1,0,unknown,no,2024-05-01
1627,35,blue-collar,divorced,secondary,no,0,yes,no,unknown,8,may,477,1,-1,0,unknown,no,2024-05-01
1629,35,blue-collar,divorced,secondary,no,0,yes,no,cellular,13,may,404,2,-1,0,unknown,no,2024-05-01
1633,50,services,divorced,secondary,no,145,yes,no,unknown,8,may,170,1,-1,0,unknown,no,2024-05-01
1639,41,technician,married,secondary,no,225,yes,yes,unknown,8,may,63,2,-1,0,unknown,no,2024-05-01
1642,46,blue-collar,married,primary,no,174,yes,yes,unknown,8,may,108,3,-1,0,unknown,no,2024-05-01
1651,34,blue-collar,single,secondary,no,341,yes,no,unknown,8,may,195,1,-1,0,unknown,no,2024-05-01
1655,37,technician,single,tertiary,no,31,yes,no,unknown,8,may,72,1,-1,0,unknown,no,2024-05-01
1667,31,services,married,secondary,no,28,yes,no,unknown,8,may,101,1,-1,0,unknown,no,2024-05-01
1669,48,blue-collar,married,primary,no,448,yes,no,unknown,8,may,189,1,-1,0,unknown,no,2024-05-01
1674,49,admin.,single,secondary,no,275,no,no,unknown,8,may,14,1,-1,0,unknown,no,2024-05-01
1680,34,management,single,tertiary,no,163,no,no,unknown,8,may,44,1,-1,0,unknown,no,2024-05-01
1685,59,retired,divorced,tertiary,no,381,yes,no,unknown,8,may,422,4,-1,0,unknown,no,2024-05-01
1690,28,blue-collar,married,primary,no,113,yes,no,unknown,8,may,534,2,-1,0,unknown,no,2024-05-01
1695,35,blue-collar,married,secondary,no,-339,yes,no,unknown,8,may,389,2,-1,0,unknown,no,2024-05-01
1697,47,management,married,primary,no,1222,yes,no,unknown,8,may,28,3,-1,0,unknown,no,2024-05-01
1709,38,technician,married,unknown,no,90,yes,yes,unknown,8,may,20,2,-1,0,unknown,no,2024-05-01
1714,30,technician,single,tertiary,no,178,yes,no,unknown,8,may,234,1,-1,0,unknown,no,2024-05-01
1715,44,technician,married,unknown,no,185,yes,yes,unknown,8,may,63,1,-1,0,unknown,no,2024-05-01
1719,32,blue-collar,married,secondary,no,1,yes,no,cellular,18,nov,77,3,-1,0,unknown,no,2024-11-01
1720,33,management,married,secondary,yes,879,yes,no,unknown,8,may,245,1,-1,0,unknown,no,2024-05-01
1726,53,blue-collar,divorced,primary,no,255,yes,no,cellular,4,feb,134,2,272,2,failure,no,2024-02-01
1729,32,management,married,tertiary,no,644,yes,yes,unknown,8,may,477,2,-1,0,unknown,no,2024-05-01
1731,40,management,single,tertiary,no,-275,yes,no,unknown,8,may,219,2,-1,0,unknown,no,2024-05-01
1735,38,blue-collar,single,primary,no,162,yes,no,unknown,8,may,200,2,-1,0,unknown,no,2024-05-01
1742,46,blue-collar,married,secondary,no,125,yes,yes,unknown,8,may,119,2,-1,0,unknown,no,2024-05-01
1744,22,technician,single,secondary,no,54,yes,yes,unknown,8,may,626,6,-1,0,unknown,no,2024-05-01
1761,35,blue-collar,single,primary,no,398,yes,no,unknown,8,may,34,1,-1,0,unknown,no,2024-05-01
1775,38,blue-collar,single,unknown,no,495,yes,no,unknown,8,may,297,1,-1,0,unknown,no,2024-05-01
1780,33,technician,married,unknown,no,0,no,no,unknown,8,may,345,2,-1,0,unknown,no,2024-05-01
1790,34,blue-collar,married,secondary,no,103,yes,yes,unknown,8,may,956,2,-1,0,unknown,no,2024-05-01
1791,50,blue-collar,married,primary,no,1164,yes,no,unknown,8,may,166,2,-1,0,unknown,no,2024-05-01
1801,57,admin.,married,secondary,no,1216,yes,no,unknown,8,may,255,6,-1,0,unknown,no,2024-05-01
1819,38,management,single,tertiary,no,0,yes,no,cellular,17,nov,213,2,-1,0,unknown,no,2024-11-01
1838,32,unemployed,single,secondary,no,177,yes,no,unknown,8,may,21,3,-1,0,unknown,no,2024-05-01
1846,48,blue-collar,married,primary,no,2642,yes,no,unknown,8,may,330,3,-1,0,unknown,no,2024-05-01
1848,29,housemaid,single,secondary,no,718,yes,no,unknown,8,may,91,3,-1,0,unknown,no,2024-05-01
1849,34,management,married,tertiary,no,336,yes,yes,unknown,8,may,84,2,-1,0,unknown,no,2024-05-01
1890,40,admin.,married,secondary,no,523,yes,yes,unknown,8,may,598,3,-1,0,unknown,no,2024-05-01
1906,29,blue-collar,single,secondary,no,-138,yes,yes,unknown,8,may,271,5,-1,0,unknown,no,2024-05-01
1917,58,management,married,secondary,no,771,no,no,unknown,8,may,126,3,-1,0,unknown,no,2024-05-01
1918,33,services,married,secondary,no,310,yes,no,unknown,8,may,172,4,-1,0,unknown,no,2024-05-01
1923,41,blue-collar,married,primary,no,-97,yes,no,unknown,8,may,260,5,-1,0,unknown,no,2024-05-01
1928,34,management,single,tertiary,no,1891,yes,no,unknown,9,may,162,5,-1,0,unknown,no,2024-05-01
1931,31,blue-collar,married,secondary,no,-13,yes,no,unknown,9,may,260,3,-1,0,unknown,no,2024-05-01
1933,34,blue-collar,married,primary,no,365,yes,no,unknown,9,may,85,2,-1,0,unknown,no,2024-05-01
1934,32,management,single,tertiary,no,264,yes,no,unknown,9,may,211,2,-1,0,unknown,no,2024-05-01
1950,44,technician,single,secondary,no,1059,yes,no,unknown,9,may,286,1,-1,0,unknown,no,2024-05-01
1952,47,services,married,secondary,no,1306,yes,no,unknown,9,may,252,4,-1,0,unknown,no,2024-05-01
1960,44,blue-collar,married,secondary,no,85,yes,no,unknown,9,may,116,2,-1,0,unknown,no,2024-05-01
1971,40,blue-collar,married,secondary,no,1245,yes,no,unknown,9,may,306,1,-1,0,unknown,no,2024-05-01
1972,42,blue-collar,married,secondary,no,117,yes,no,unknown,9,may,147,1,-1,0,unknown,no,2024-05-01
1973,34,technician,single,tertiary,yes,33,yes,yes,unknown,9,may,244,1,-1,0,unknown,no,2024-05-01
1996,31,housemaid,married,secondary,no,0,yes,no,cellular,10,jul,270,1,-1,0,unknown,no,2024-07-01
2001,33,technician,married,secondary,no,0,no,no,cellular,13,aug,78,2,-1,0,unknown,no,2024-08-01
2002,33,technician,married,secondary,no,0,no,no,cellular,19,aug,78,3,-1,0,unknown,no,2024-08-01
2010,46,technician,married,secondary,no,332,yes,no,unknown,9,may,772,1,-1,0,unknown,yes,2024-05-01
2012,32,blue-collar,married,primary,no,274,yes,no,unknown,9,may,21,3,-1,0,unknown,no,2024-05-01
2020,37,blue-collar,single,secondary,no,111,yes,no,unknown,9,may,217,2,-1,0,unknown,no,2024-05-01
2021,37,blue-collar,single,secondary,no,111,yes,no,cellular,5,feb,60,2,272,2,failure,no,2024-02-01
2034,37,blue-collar,married,primary,no,378,yes,no,unknown,9,may,514,1,-1,0,unknown,no,2024-05-01
2048,26,blue-collar,single,secondary,no,-116,yes,yes,unknown,9,may,208,1,-1,0,unknown,no,2024-05-01
2071,46,blue-collar,married,secondary,no,-3,yes,no,unknown,9,may,92,2,-1,0,unknown,no,2024-05-01
2088,27,management,single,tertiary,no,118,yes,no,unknown,9,may,132,3,-1,0,unknown,no,2024-05-01
2089,22,admin.,single,secondary,no,-1,yes,no,unknown,9,may,136,1,-1,0,unknown,no,2024-05-01
2091,39,blue-collar,single,secondary,no,169,yes,no,unknown,9,may,38,1,-1,0,unknown,no,2024-05-01
2093,27,self-employed,single,secondary,no,78,yes,no,unknown,9,may,825,1,-1,0,unknown,no,2024-05-01
2101,23,student,single,secondary,no,318,yes,no,unknown,9,may,545,2,-1,0,unknown,no,2024-05-01
2102,33,technician,divorced,secondary,yes,-305,no,yes,unknown,9,may,109,1,-1,0,unknown,no,2024-05-01
2108,32,admin.,single,secondary,no,-227,yes,yes,unknown,9,may,646,1,-1,0,unknown,no,2024-05-01
2117,43,housemaid,married,primary,no,1342,yes,yes,unknown,9,may,46,2,-1,0,unknown,no,2024-05-01
2125,33,blue-collar,married,secondary,no,1790,yes,yes,unknown,9,may,143,1,-1,0,unknown,no,2024-05-01
2128,39,management,married,tertiary,no,183,yes,no,unknown,9,may,324,2,-1,0,unknown,no,2024-05-01
2134,32,management,married,tertiary,no,0,no,no,cellular,8,aug,83,1,-1,0,unknown,no,2024-08-01
2135,32,management,married,tertiary,no,0,no,no,cellular,19,aug,198,6,-1,0,unknown,no,2024-08-01
2142,32,entrepreneur,single,tertiary,no,6259,yes,no,unknown,9,may,230,2,-1,0,unknown,no,2024-05-01
2143,31,admin.,married,secondary,no,27,no,yes,unknown,9,may,63,1,-1,0,unknown,no,2024-05-01
2156,29,services,single,secondary,no,262,yes,no,unknown,9,may,134,1,-1,0,unknown,no,2024-05-01
2164,26,management,single,tertiary,no,1326,yes,no,unknown,9,may,70,1,-1,0,unknown,no,2024-05-01
2179,33,management,single,secondary,no,-665,yes,yes,cellular,16,apr,324,1,342,1,failure,no,2024-04-01
2184,33,blue-collar,married,secondary,no,269,yes,no,unknown,9,may,365,1,-1,0,unknown,no,2024-05-01
2190,40,blue-collar,married,secondary,no,10,yes,no,unknown,9,may,1692,2,-1,0,unknown,yes,2024-05-01
2193,33,services,married,tertiary,no,546,yes,yes,cellular,3,feb,54,2,270,1,failure,no,2024-02-01
2211,30,services,married,secondary,no,0,yes,no,cellular,7,may,512,1,-1,0,unknown,no,2024-05-01
2214,29,management,married,tertiary,no,-6,yes,no,unknown,9,may,324,1,-1,0,unknown,no,2024-05-01
2219,37,technician,married,secondary,no,277,yes,no,unknown,9,may,251,2,-1,0,unknown,no,2024-05-01
2221,46,blue-collar,divorced,primary,no,452,yes,no,unknown,9,may,113,4,-1,0,unknown,no,2024-05-01
2228,32,technician,married,secondary,no,1118,yes,yes,unknown,9,may,128,2,-1,0,unknown,no,2024-05-01
2236,47,management,divorced,tertiary,no,266,yes,no,unknown,9,may,128,1,-1,0,unknown,no,2024-05-01
2247,33,technician,single,secondary,no,513,yes,no,unknown,9,may,53,4,-1,0,unknown,no,2024-05-01
2251,32,blue-collar,married,secondary,no,-208,yes,yes,unknown,9,may,325,1,-1,0,unknown,no,2024-05-01
2254,48,unemployed,married,secondary,no,855,yes,no,unknown,9,may,241,2,-1,0,unknown,no,2024-05-01
2255,54,blue-collar,married,primary,no,781,yes,no,unknown,9,may,103,2,-1,0,unknown,no,2024-05-01
2260,43,management,married,secondary,no,3,yes,no,unknown,9,may,204,2,-1,0,unknown,no,2024-05-01
2262,55,technician,married,secondary,no,2313,yes,no,unknown,9,may,551,2,-1,0,unknown,no,2024-05-01
2268,49,housemaid,divorced,primary,no,164,yes,no,unknown,9,may,1080,5,-1,0,unknown,no,2024-05-01
2273,37,blue-collar,married,secondary,no,790,no,no,unknown,9,may,262,1,-1,0,unknown,no,2024-05-01
2277,38,entrepreneur,single,tertiary,no,638,yes,no,unknown,9,may,150,1,-1,0,unknown,no,2024-05-01
2279,46,entrepreneur,married,unknown,no,242,yes,no,unknown,9,may,332,2,-1,0,unknown,no,2024-05-01
2284,43,technician,single,secondary,no,336,yes,no,unknown,9,may,181,1,-1,0,unknown,no,2024-05-01
2289,35,management,single,secondary,no,6809,yes,no,telephone,6,feb,139,8,273,7,failure,no,2024-02-01
2294,42,blue-collar,married,primary,no,0,yes,no,cellular,17,jul,71,1,-1,0,unknown,no,2024-07-01
2315,24,student,single,secondary,no,304,no,no,unknown,9,may,180,3,-1,0,unknown,no,2024-05-01
2318,47,management,divorced,tertiary,no,84,yes,no,unknown,9,may,229,5,-1,0,unknown,no,2024-05-01
2320,56,management,married,secondary,no,230,no,no,unknown,9,may,73,4,-1,0,unknown,no,2024-05-01
2325,35,admin.,divorced,tertiary,no,1555,yes,no,unknown,9,may,26,2,-1,0,unknown,no,2024-05-01
2326,31,services,single,secondary,yes,68,yes,no,unknown,9,may,169,2,-1,0,unknown,no,2024-05-01
2329,59,blue-collar,married,secondary,no,1376,no,yes,unknown,9,may,61,4,-1,0,unknown,no,2024-05-01
2334,32,blue-collar,married,secondary,no,150,yes,no,unknown,9,may,1178,4,-1,0,unknown,no,2024-05-01
2337,29,blue-collar,single,secondary,no,853,yes,no,unknown,9,may,177,2,-1,0,unknown,no,2024-05-01
2342,34,blue-collar,married,secondary,no,2137,no,no,unknown,9,may,245,4,-1,0,unknown,no,2024-05-01
2344,29,admin.,single,secondary,no,3986,yes,no,unknown,9,may,488,2,-1,0,unknown,no,2024-05-01
2347,28,technician,married,secondary,no,655,yes,no,unknown,9,may,179,2,-1,0,unknown,no,2024-05-01
2348,37,blue-collar,married,primary,no,2378,yes,no,unknown,9,may,460,2,-1,0,unknown,no,2024-05-01
2357,41,blue-collar,single,primary,no,156,yes,no,unknown,9,may,47,5,-1,0,unknown,no,2024-05-01
2359,32,blue-collar,single,secondary,no,-83,yes,no,unknown,9,may,116,3,-1,0,unknown,no,2024-05-01
2368,32,blue-collar,married,primary,no,-89,yes,no,unknown,9,may,389,2,-1,0,unknown,no,2024-05-01
2371,41,management,single,tertiary,no,1696,yes,no,unknown,9,may,878,3,-1,0,unknown,no,2024-05-01
2372,36,blue-collar,married,unknown,no,714,no,no,unknown,9,may,277,3,-1,0,unknown,no,2024-05-01
2375,53,management,married,tertiary,no,913,yes,no,unknown,9,may,244,4,-1,0,unknown,no,2024-05-01
2394,56,services,divorced,tertiary,no,2272,yes,no,unknown,9,may,263,5,-1,0,unknown,no,2024-05-01
